"accident","speeding","registration","traffic_light","aggressive_driving","alcohol","cellphone_and_distracted","driver_care_for_ped","emergency_vehicle","equipment","following_closely","lane_use","miscellaneous","parking","pedestrian","right_of_way","right_side","scene_of_accident","school_bus","seatbelt","slow_driving","stopping","turning","wrong_way"
5.47928129207313,9.26361655970671,3.91304959275177,0.795944003024451,0.421912211369284,0,0,0.189779917114738,0.194452242583794,0.53737220779618,0.869200039810414,0.145216075733683,0.0910866991147524,0,0,0,0.443971111449201,0,0,0.0596926837851366,0.199356169659683,0.563644524482489,0,0
0,0.00951558804814812,0.0214095086933296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118939206451815,0,0
0.497196250412915,0.496103998009684,2.03508355281212,0,0,0,0,0,0,0.212775212428414,0,0,0,0,0,0,0,0,0,0.212775212428414,0,0.475103492660368,0,0
19.9809470374152,228.648907300059,173.809045013863,10.3894444778056,1.97561588168896,1.8462691687354,7.63884613876034,0,7.13086926653192,51.1151768542998,0.598818208493959,6.2055974161624,3.48053150018244,0,0,0.969576265954014,0.609681683138847,1.58985853625911,0.966981928797702,12.4257320658792,0,14.2708450559023,5.59443244485209,0
32.6613070866816,387.795223138066,253.013307340046,16.5091086438905,3.64718951127956,3.22731857003034,11.7743761693607,0,12.8057555231817,74.0494672285019,1.09602050445822,10.4620872745392,4.31987544332038,0,0,1.44088945415553,0.973200435912341,3.81215589926826,1.38723744891549,20.2178816068336,0,23.6430584143654,9.41371267886088,0
26.5852748285151,230.078092637541,164.084545035352,14.9595718348008,3.76743290212658,6.71868591627932,7.71071946929567,0,9.00365569814839,41.8153911835092,0.95414232047897,7.43147978471235,1.94727832704243,1.49053958483804,0,0.915191572623788,1.41082536745305,8.45855695146108,0.712063426296142,18.5740974782543,0,73.5392074584637,4.88335088450775,0.122713315792238
16.7498314357045,95.0672585676412,100.848267895337,11.6991954617622,2.44767338453216,5.61646183268654,4.32113470845247,0,3.42785889792845,24.0919181534438,0.453577147692332,4.28968945751673,1.57253569031378,2.80257923978734,0,0.451009760138548,1.12871056121157,8.57080391615332,0.535522999218448,11.5876777964966,0,59.8682351087056,1.96069117083517,0.273724032435848
9.67717338082142,13.8565211382201,50.34238145897,8.3706467990194,1.22052807127818,4.14044334468592,1.68472728865514,0,0.12577757969899,9.7829160497978,0.00690561534847467,2.06289082668573,1.27472867517237,3.96294781225993,0,0.000918726816325099,0.668556998565309,8.23542690707886,0.323747736032716,4.3740414006015,0,37.6286291758089,0.00400895359432196,0.369776176882522
5.51919762495406,1.81773800579716,5.40153678646976,0.296155522853155,0.20483431517717,0.888188609253621,0,0,0,0.40517137169892,0,0.296155522853155,0.420452637526687,2.62896779999222,0,0,0,3.10216515497131,0,0.0674611721609601,0,0.494794030839054,0,0.176895464550932
3.28322555031315,51.3616484462993,42.2544205789401,4.60924709348196,0.812251539616403,0.0966169660890883,2.15067321724722,0,1.37718544738374,15.5474864270059,0.212930459579506,2.16223702063918,0.589964069264444,0,0,0.219512033546019,0.240470797299705,0.0966169660890883,0.450529541466826,1.46904059903026,0.0793878706069145,6.55295666381128,0.829149960088662,0.306586210926728
10.6127934242787,236.684516941665,135.914208052007,12.883962204375,1.97908497094493,0.974652624899116,7.42184006967851,0,5.29363393955868,46.0272811614939,0.494082018218218,6.30439180049376,1.90385215875602,0,0,0.537252352329343,0.683343221789369,1.12086298138906,1.17332432597014,5.22561630657213,0.134635132046485,17.484275459661,3.67864541246918,0.0352739551102343
32.6055974187613,650.372099087948,343.477911372158,30.3121421008032,5.7217503757043,5.36348465436101,18.2748286345754,0,16.0086319203899,108.028656438961,1.4937836629967,16.3055908612957,4.64966142279067,0,0,1.43294003646942,2.10658136216948,8.92852381588825,2.40944174753915,22.076898076145,0.222003986514929,59.2136736695409,10.359371357085,0.122250497110996
40.1600260562358,763.773221601182,402.214486585314,34.7411818249611,6.94721192365237,7.96237233962275,20.5976551349321,0,19.8010460635603,120.138293278307,1.69148008468379,18.9485941755288,5.26520034606182,0,0,1.62056957820225,2.82356440286061,12.2590421726039,2.34324828793533,28.5149287156219,0.162421219715245,93.7381872608565,11.8889798290137,0.0148152480406167
34.8414881748357,473.509862442546,298.095753261124,30.8405281165402,6.23434332669556,11.0739676262572,14.0205808391082,0,13.3616171668937,82.087316563775,1.07508745423531,13.4463223524408,3.96972048112283,0.723485619598658,0,1.01235403439794,3.23926850294867,15.6682410435862,1.46739448860531,26.3935996039742,0,138.422383775928,7.61012423325704,0.214350454563983
14.3226563227679,19.8448380403793,87.1006024129187,17.9570222719591,2.99584459634585,9.30375222426305,2.84888716108566,0.106234192600628,1.62350752812133,16.1349263659167,0.197283520265291,4.65513922570187,1.96014735945521,4.33035708475276,0,0,1.97592499722301,13.8207969152038,0.655229110093612,4.71603805267974,0.0531209566109213,60.3344552755993,0.68862704993722,0.939818013238846
12.1523274291246,15.9597714134936,62.0317282901038,14.3920093550292,2.33010488672691,7.32570688387238,2.2657814924535,0.172890096384582,1.96147129687501,9.22536255708722,0.400711883463851,4.76506251352131,1.34278466613923,4.4349415611249,0,0,1.80305423107318,12.1696414992286,0.440830089211534,2.87305388621969,0.20986834593382,29.1716066786176,1.1041866944012,0.933253881096872
17.0465539733826,100.206202080035,81.5698495075408,9.4155985715936,5.20441211893099,0.568938100243736,0.998490777782236,0,4.90833940938978,20.7228319170321,3.78548911580612,8.00440300387675,3.11709341222173,0,0,0.525809649463273,0.947632119809362,1.70681430073121,0.525809649463273,2.58346248314938,0.867210921273306,4.74747119370233,0,2.6495460812904
14.2970601251995,87.125904563943,82.1133378040074,8.11374493460965,4.57728637426024,0.496731090449966,1.25804893393101,0,7.30649846028396,22.7047187039638,2.79824249595996,7.61908694632641,2.58722646585167,0,0,0.734474958867507,0.572563006336323,1.4901932713499,0.631691391169593,2.82534540203162,0.665301872795811,6.96063830820784,0,2.27030555381506
9.81727409548926,15.5491944186485,40.7684173116657,9.71115418673675,1.88071013983679,5.83908063275264,1.51617504973578,0.174602099204007,1.85324284234855,6.50300046688795,0.59359965366619,4.22431565287393,0.876354311039992,3.44821254305597,0,0,1.5987898255682,9.18614681818905,0.357817461964221,1.73943549885906,0.318454883374036,8.13409719712621,1.21910529747715,0.729403469950815
15.308603118294,107.122736785047,111.242783480971,9.64045429581631,4.24395359319564,0.340642763768056,3.91553434758022,0,10.4890920794029,34.402632512182,2.41195552507563,7.97445513497112,2.09963573186224,0,0,1.0621903535134,0.385539645814925,1.4319172549275,1.13803014516016,4.3162522778994,0.690520537799139,16.6192026819617,0.476901055076078,1.77805201644516
42.0131709712093,628.883969692349,464.507777937236,42.3890894071687,10.0333791529049,3.67790926865135,26.7474889515854,0,22.3209272454796,147.351438855477,2.39638900783984,22.2820032225906,6.15610955928067,0.452393897505384,0.0457027985112129,2.50798815793529,2.13270999482134,8.04455044805443,3.49026766750727,21.0224340261746,1.05829444084796,72.7606543209361,10.6910145284703,2.71657095569067
47.6923380268202,774.611482976133,544.601757150577,50.2911488298222,11.8998907169952,6.64066833616136,31.1182281974348,0,24.1155553612151,167.610131149017,2.74697548699934,25.0800560905829,7.15499672470594,0.491429415443141,0.0739672417961871,2.89640775143795,3.03326278974807,12.309305494222,3.60285193322032,26.1827659831332,1.01682501374977,98.083026523567,13.3131403747611,2.64716295879303
43.9635019293311,781.735477900657,522.191321448782,49.5218041187565,11.9722443707239,9.12246070324449,28.922645691844,0,23.2639791910042,152.408558182398,2.62883179436093,23.1527067780335,6.40016407298601,0.466313319761602,0.0425905978689611,2.59279611124574,3.55935414719374,14.8022170548531,3.0356805093847,27.0004039969867,0.766864683435444,114.143207854417,12.5247995890636,1.85246949231498
38.0479469500202,668.94472962417,436.561722119301,46.3246214950707,10.2470273406945,11.6598225251149,22.7015210263648,0,20.2859712353136,118.913049796639,2.37149761692366,18.2077104226072,5.04705855968564,0.275622295168814,0,1.74524965796406,3.63094520900685,15.4031207896738,2.27691091958863,23.770839229847,0.542658051648618,118.976230710552,10.1577316270224,0.968416375034071
29.3209581141651,456.552360453604,312.818307566143,38.575538679693,7.80779289241485,12.9440236619087,15.0538593619862,0,14.6867757857272,77.3548095411656,1.49733510813579,12.2894233019363,3.68107993763738,0.224903277043223,0,1.00809361387667,3.17113983145606,15.3074593611046,1.47150538491187,17.646413143209,0.406323831338585,111.855922577787,6.77806764428898,0.759157916741582
20.2203618625839,198.179700250942,189.58645582134,30.1423418737919,5.82349995865784,13.1970614196105,8.38744921657999,0.183978561677867,8.80340137920029,41.027423418109,0.918219626470963,9.64666608072883,2.28362913504849,1.04639975260258,0,0.338467684094476,3.60496017118374,16.1756393838123,1.06262865847907,10.6483837042539,0.437479015895271,94.6780271594037,3.80245520902879,1.17766190127952
16.153759585683,32.1713611204205,121.128560785055,26.5925509602163,4.64209447565024,12.3087313165235,4.94123935214671,0.389283984025323,4.75800706803075,23.2082972824258,0.913400993499472,9.55380038427775,1.40364876762375,1.65256837669506,0,0.0137395785420857,4.45744964310205,17.6917744776723,1.01625920102719,5.39860506014429,0.546631888953524,71.3599793684742,3.38401172113365,1.35312048330453
12.2972876386197,45.3301045136228,17.7150298631509,2.93123403304501,1.51499966998351,0.111574307095191,0,0.0527515070496698,1.04704327782618,2.35798145716623,2.11110733776792,2.1319900679802,0.986048033107727,0,0,0,0.786028880546282,0.334722921285572,0,0.591775947233172,0.382780913943968,1.31491099277156,0,0.695528356536876
15.7891034176591,27.1921339930387,112.311799506494,26.7430278648441,4.58464971824275,12.0911585436619,4.79517819529688,0.559200966483669,5.42309819495054,20.8246286733137,1.32678885215919,11.5342834828708,0.989390016074078,1.97129753389013,0,0.00560597370125759,5.32128574013466,18.0403397365548,0.988713751532391,5.00859204983649,0.648481840831125,47.5027261363521,4.75106956279687,1.43718050788623
15.982579596731,92.2716112852638,61.9464869080229,7.43027464969317,4.43457586786058,0.593766162944932,0.908770844760069,0,2.82948404998738,16.5769112630043,3.41086500189141,5.82251121457945,2.86904366629145,0,0,0.262363030887204,0.978696934668313,1.7812984888348,0.262363030887204,2.09609633825097,0.7231790557279,2.19030040352128,0,2.04283501510947
16.5500326467961,104.694771423543,89.0542230896635,9.1437109469195,5.72664806238216,0.833849036840584,1.57177667215821,0,4.78078204754551,25.7622185690284,3.6611805078303,7.7991541802874,3.5964652547655,0,0,0.500981422206168,0.942544744997285,2.50154711052175,0.500981422206168,2.84499214372902,0.810694208236093,4.08114126705066,0,2.43143023659556
16.4841962498772,35.4295727618814,113.170065113723,26.0601495029218,5.30858609519457,12.0933738447268,4.74953646619759,0.639592960404712,5.98946187919468,24.6799359771962,1.9405000267431,13.1304311441515,0.721287840283455,1.77846871402897,0,0.16888239903087,6.2879443951755,17.640016056686,1.03065921643119,4.63950381091589,0.730068834406727,26.4805224571472,5.99921834482693,1.28940601708435
17.4839901842859,109.717418588212,110.806424956626,9.89742614120232,6.13531935662364,0.918283124005737,2.19031008356818,0,8.33678661334307,35.097655410118,3.41721815708302,8.82476663688553,3.7910340168518,0,0,0.787003074689276,0.730838380139672,2.75484937201721,0.734183384800197,3.75179547061027,0.833169661832401,7.32694049003226,0,2.44698901511468
21.1992989254936,131.264076979189,138.232904024698,10.3049424719429,6.24092329141558,2.45162982724243,3.71932051357002,0,13.5768651410446,41.1476615052332,3.17768489111212,10.1026700801287,3.22154696961741,0.0259655325288637,0,1.27554974377034,0.563041350816902,2.4491662234662,1.03708545072905,4.7526223028941,0.843635989866015,15.4503985945178,0.325039804311034,2.29753384701707
36.3975505348141,203.21421872676,244.184159751644,17.6593917025428,7.89968675004828,5.32321097151508,10.7511992429057,0,19.8918338545917,72.8317259277846,3.08885955343672,15.0662991418307,3.89052539790403,0.337203821436824,0.0107117711177452,2.00827111018089,0.575942966887258,2.67088443128167,1.59136316447024,10.7938953741534,1.10738122851997,39.4508212507458,3.41118804869583,3.14985390580879
63.4880899875468,339.251659919935,408.678408800602,32.2382656167587,12.5592416754709,9.28511193464612,22.3306279795218,0,26.6420532815695,121.306788480599,3.0623179312808,22.8963509369812,5.81674866767219,0.771754672921801,0.213301942713986,3.91690841784767,1.04671776596983,4.97427469926663,2.22071371835573,19.7155729304052,1.34242897765837,73.4251133220752,9.97891035101568,4.8374790770947
16.8666250482603,65.8969214377572,133.564117508468,18.8406073676702,5.60859306866243,8.22172391187206,3.56090431748886,0.413607900854136,4.13917761741183,39.9682431233634,2.21411479171298,9.50695345796371,0.555665532122157,0.592777837654987,1.74330400235987,0.142016993192525,4.98381601616542,12.1122250939933,1.45278665575431,4.14464417137036,0.76831555833238,20.2737718966461,5.6272762019886,0.60853407073384
90.661807834858,551.004159593749,611.857218171238,50.0554097853219,18.3778784661082,12.4243769665415,35.4213134112555,0,31.8837803195636,173.370259642403,3.59450079471713,32.5845425861911,8.32157333283841,1.15669307734213,0.388639705206468,6.56250305400577,2.25131896776857,8.29785982873952,2.95779529930395,28.8013889463855,1.54933235022422,106.268688074071,17.9150874040473,6.65932309836273
116.630799649864,1040.94008087834,874.877238843727,96.3373009377854,28.2454397198565,19.8257195315627,50.6367623873428,0,41.8819751156298,228.652572880286,5.51230776465951,41.8354447565011,11.8965808083916,1.68177713263551,0.522989486675457,9.35899661167061,4.91680190792192,15.7622215540206,2.84197119230268,39.3037670944607,1.5336135575445,128.590596148029,27.5158536915727,7.45939356213241
15.5136983076598,106.971169164759,124.163623029247,8.03061887225676,3.5650809504898,4.59477905665021,2.26189317587003,0.440003824665664,0.203936192375291,43.4589261782976,0.998591694802228,1.98026762512256,0.812746625543512,0.673387644054477,2.10996911993823,0,2.34609784215914,12.7937272321403,0.84706423039126,2.70828919458844,0.125169271502489,13.5737071953482,1.8685354726052,0.704811920124897
15.7018123538869,117.674822091283,111.350751152104,5.91002639082273,3.37049567070971,3.86732995210074,2.59722762079932,0.905125557792659,0,37.4416913450552,1.17649747284143,2.55827460632473,0.795433630532746,0.628989782854031,0.0606408693196087,0,2.95465373159124,24.4433401087542,0.08623231942804,4.0592637045198,0.0175772648063988,29.3514058018002,2.05755010517353,1.06933684674339
0.714990546425176,5.5181334598,1.32977280472007,0.0994750770380497,0.0833102888460692,0.0293592242100437,0,0,0.0698734514778092,0.140496744288258,0.0396357239649986,0.140700634913388,0.0982498754756783,0,0,0,0,0.088077672630131,0,0.0492166680220594,0,0,0,0.155966561966241
14.5295376261253,98.8574913129579,94.600097685251,5.0044001643531,3.44718951563263,2.71680695210611,2.25819643287159,0.825861652148302,0,31.7971866696317,1.44418597358994,3.10779323677702,0.777768091339665,0.463192591085935,0,0,2.74671736966494,26.0784037992176,0,4.38747838008595,0,34.6627469352548,2.42814794910673,0.973560865625725
4.48948154618837,33.3355324102766,30.042529766492,2.64785507089197,2.18486081625967,0.401317660597341,0.914224948000192,0,1.07289537018664,11.2805992912273,0.902115077012027,2.14636438715011,1.39327106839915,0,0,0.126395403969409,0.28013150196527,1.20395298179202,0.126395403969409,1.04852758209886,0.20628662656604,0.612388637511032,0,0.715289241425737
43.0569049158452,471.638245085684,425.357085669177,55.6337377765111,16.1947195421708,19.2109029890599,29.3499825536249,0.825213509723218,28.4980240926994,104.604195172255,5.7794761379552,53.8116965637668,3.56296626198948,0.962538753054059,0,1.54450541832693,12.3593894838219,22.5150708974443,1.3573137598615,14.4904902215062,1.70413963045712,63.4174730597164,17.8072397162241,2.4901646537798
6.06161865666951,42.6635686242239,49.9381062919023,3.92682584194385,2.95149833242797,0.504858433431555,1.51182965653454,0,2.43113719757534,18.0196582015681,1.33877031752336,3.2523989874437,1.86722740026712,0,0,0.298780685017371,0.331282194105056,1.51457530029466,0.298780685017371,1.46720200389171,0.344782405527454,2.23576670016219,0,0.934474144457266
8.88837059279723,50.5332533667399,67.754029000091,4.63533301245448,3.43519472802914,2.27815872883571,2.01265042179883,0,5.27007913380668,24.7997885668579,1.56993018476238,4.25211313331251,2.07008704859547,0,0,0.423844968691843,0.295775228710216,1.53816515067587,0.417281726744671,2.09257898091308,0.409989179805603,5.1355601579473,0,0.887215691266875
45.1549004404136,300.45277969089,401.996468765797,53.1798940552761,16.6127783447162,19.3501223963118,24.5443596297217,0.863520878520765,24.6305332649489,107.173878667618,5.65313751726709,59.9374992240156,1.83301591987737,1.37707015548763,1.4914610930414,1.66710102804535,13.5197889150524,24.1298138905468,1.72181887235946,14.5556667551593,1.45355955799701,64.5306484146763,20.2466874079851,1.97364998046964
12.7797209402514,83.7639908472729,85.2870405812137,3.96257926179952,3.11281406834997,1.53267270493889,2.05922104099364,0.590861029285756,0,29.6536570612519,1.58109073058433,3.00446916959183,0.707778239151146,0.251940636720779,0,0,2.21914582880642,22.9834558545864,0.174468879985067,4.31301458020727,0.0858170883097088,30.3664091685369,3.10027952888239,0.748665508489845
42.9346246256274,206.260130542301,368.864632457283,47.7783413750328,15.1922045481283,17.2142981878642,17.6616636792731,0.648643503462035,18.2728470744096,107.10062672795,4.91472611231447,52.6813510469478,1.12018730377951,1.3774085539555,3.11659152341668,1.49228499151524,12.0215866289234,21.0805744865789,2.17302069084953,13.3597198999839,1.14263938994213,55.3133274159643,18.8208117286923,1.33955384368824
50.9981901203513,166.724099289634,253.825817800119,18.0084055407823,9.22021732104881,11.3177980065873,13.6512552273781,0,14.9150766321962,71.7648091230455,1.38553516107109,14.6308751850691,4.33463027151618,0.553372596482644,0.200584450504145,2.99149821962991,0.58091119437953,4.09039657652599,0.737496152991288,11.8681865641228,0.647155807594836,44.7358588118938,8.0348387138268,3.33463638458717
92.4279700335779,311.569429737342,446.305822589606,33.8240315840835,16.6525185907725,17.9899089575096,24.9954205781352,0,20.5928962840017,119.924505827599,2.12127081830227,25.6896413827164,7.43566058867446,1.0137646245911,0.442639988051656,6.79187186362409,2.04142138556196,8.05999665234435,1.0557875905502,21.260162686075,0.851152422405153,78.503003571657,17.2371038588408,5.78516409700778
36.2225853664827,136.110551065714,309.494460922377,36.5047669982368,12.1182290447565,13.071504751637,10.8066215213997,0.412616405302221,9.93480781470511,98.8847317003104,3.85898218931778,34.653692176101,1.13078637898734,1.15806217558062,4.8125954884171,1.03116840433479,8.74925294111592,19.7366647395146,2.50846266879901,10.5676413177323,0.742450571586661,40.6901295929117,14.7576700968805,0.937729442358249
137.175937006324,518.967042590823,663.762642970258,56.340446338691,25.7481345085345,23.2221899507624,38.5719010364321,0,26.7727736383003,175.536124555202,3.38082232770232,37.572952787774,11.1663076590257,1.55689769136957,0.68463733361354,11.3716113183258,4.31012051255091,13.0887208166177,1.15443375615381,31.9633992236753,1.02900046268718,112.647300564466,28.5476122376471,7.96375020567281
174.551586832369,1570.4012060799,1067.16530941432,129.770252878608,40.202320925305,29.4391619794712,59.0411817039348,0.0119270543899587,45.621839371086,256.101119976955,7.55317391821659,53.2840274645091,16.8063889017157,2.13849934914716,0.830397431678559,16.334719030645,11.1406363906781,19.9646950856651,1.02220959732907,53.8444661674964,1.24809225401311,139.711981523146,42.8382925708546,9.02231845779365
28.0046933712243,101.871197396226,271.781384792812,15.7256725663564,6.97639725924735,5.72517293551019,6.15241677145436,0.235308723096015,0.752471313562879,95.6149062562464,1.46323617154811,4.27608602177139,2.44787421552448,1.86959139441981,5.9235688899009,0.344769590370641,4.21755298252233,24.5023272132259,2.41380640963904,8.52718880264773,0.506942542216739,33.2715330490482,7.54659801536135,0.653873221385481
123.775541165719,2268.282079893,1084.13773170888,164.62440554032,37.8341896478357,27.6264102746971,63.7417894626533,0.113782661984303,62.1688929152235,242.302568095357,10.2446404684696,50.2876765905675,16.3755463351993,1.51681958753483,0.346535674358006,10.286697834905,12.1553204677895,13.8998293274043,0.600511199790452,52.3297901811454,1.54802966637278,105.899748253696,33.1762530350002,5.70884290085813
29.3020594626939,103.146849600346,308.188285977565,15.3608354997712,6.57163379188437,5.11153333937011,7.34817140763291,0.391845866614163,0.393297476739704,106.747423942255,1.15995966292192,4.44722127152743,3.57699970681946,2.42925145518098,4.60364352277925,0.306466833473528,4.69798643303493,31.9553518429624,2.02667116524757,12.0485937771024,0.427554518810087,61.7897665976001,8.05553387879117,1.08538317056913
89.2653402727699,2087.75823520009,963.375976905013,138.631070707655,32.1011746985274,24.1663807263868,63.7307728949409,0.126349014511953,63.7360030854529,218.130949696818,10.4985084933439,52.6752097642454,14.2501550154382,1.12005821202183,0.104472805535542,6.04462696068595,11.2000087548876,12.4356373174399,0.797282749208736,41.3351178605404,2.10283915121368,88.0842530954942,24.2885085820534,3.96527159212807
29.0835476597604,108.665368853784,328.876958142138,16.2220264804135,6.25430976164636,4.41726245071346,7.32809188082042,0.456733810756873,0.163036473450752,112.863544200228,1.14518035507491,5.07319540899407,4.42392489526369,2.73279108186509,2.95362824566837,0.407256737031881,5.11462887614992,38.9146159652929,1.44676827971538,16.4337980368419,0.479714823338057,96.2687641950668,9.0827063774289,1.41077137020912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77.8686248423692,1585.52393575093,871.043969590434,119.948185265595,30.8396138967427,24.7260727585281,65.8398310908366,0.238805801482425,64.9920930300486,209.231724815899,10.4370993478224,77.7816434221581,11.308166770665,1.77679549260867,0,3.1696397592996,12.3006906490204,14.3269738097161,0.873584307382948,32.6489474558282,2.34103893025427,93.6438821954405,24.1635917307675,3.75799257907768
80.3534051650085,1238.89625152578,841.206271844776,103.452961118489,31.452717007693,25.5652038028818,66.4903600178526,0.380623536371553,65.2756010545286,209.572555985235,10.6998168088225,110.277478292124,8.75733038326285,2.48880459087886,0,2.72870559950774,14.4244832502455,18.1690433603436,0.881145318744487,30.5650036042999,2.40066121097597,101.527634034414,27.4252234957148,3.63574098244223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.172299279194314,0.495529782292908,2.72443591023041,0.0673702728377586,0.133119216552414,0.014330844974097,0.283847282467339,0,0,1.78489489731938,0,0,0.118788371578317,0,0,0,0,0.0429925349222909,0,0.0701203633447308,0,0.0587919796551308,0,0
33.4766976947297,243.472548793442,416.612371495579,17.1379784153292,6.14779170377837,2.30961034660208,9.53284027862218,0.399998413144212,0.48350220529199,147.260425545202,2.62895617855839,8.38756948846883,6.69904237242953,1.95924451941208,0.302162277811206,1.35520120515209,4.15716499283564,41.1547226612933,0.963169260619768,24.9706738883226,0.842348446880684,128.513308125149,14.5452655039362,1.67731245714359
0.756944296438339,3.33432515525439,11.6542335685165,0.199846154348103,0.566880555183599,1.58267412199125,0.754010653653419,0,0.0819469354298585,6.26372910860479,0,0.148575416828853,0.386390979706512,0,0,0,0,0.126635164252695,0,0.180881980248414,0,0.83162452239011,0,0
34.7311664113362,335.716421527044,455.452173303347,17.2284569961907,5.62282845905517,1.53997228785815,10.2553264957099,0.245128728901035,0.912243902345471,159.982064292641,3.89040212326246,8.75491063732928,7.38636614855818,1.84477870994625,0.111086235911736,1.76581918999953,3.34079498833545,34.4479883728162,1.67747496436539,26.2980687425416,0.972436521127546,111.649848156611,16.2472267791094,1.24377818874613
32.6992104304373,37.6403567852554,110.113605728923,8.07313449796034,5.22727050255776,8.86127802818634,6.70521868273009,0,2.62220616467919,28.0779012805807,0.130450463620956,6.08216632708656,2.38922642537153,0.240958523573044,0.149514261393935,2.21976681757821,0.525205483229055,2.27947547508587,0,5.05921675102943,0.0375357316571362,19.4612070528518,5.84847257690553,1.47042239713289
76.8723163581922,513.531364430445,708.025817026755,70.6315448260975,27.2163124645975,19.6159333370595,48.6943921281163,0.494234436885932,47.4607355479361,208.43017254261,8.79707471413162,124.949506418969,3.05853517503602,3.85906486474886,3.81030671137016,3.05292171583,13.3191958008601,23.7784157207172,1.78833772382558,29.6037823948696,1.59313517811915,82.4642293825744,29.3934639189282,1.9774995714331
33.4478371513939,410.389683859926,457.020264318496,14.5965722930643,4.67792328881418,0.825828259964221,9.83147086409184,0.0524175313756525,1.18714482305838,158.630100299593,5.10734353458724,7.6928459011284,7.36631897013956,1.5145157729813,0,1.75680445725437,3.03492306442305,23.3939979228725,2.3853119598629,24.658547878053,1.05145753801578,78.3594891683828,15.5844910153379,0.684891838991889
104.40320645278,665.699965031557,452.113325683919,35.5716766072809,19.3398425983059,16.6649321560994,23.2862253191056,0.0617090034671727,7.8873739960588,110.643617008916,2.2440131455519,25.2429926079956,8.66638204790864,0.970857297303198,0.497991720335757,10.4259650881577,6.89147656851406,11.4315017099117,0,27.9899659043976,0.234800536558376,65.1867804858249,23.8668800628172,4.63693066251322
131.753923537066,1397.70342620442,685.353318647042,67.9558209244075,27.0776310907539,19.8711359496752,32.937187688412,0.26791776395964,14.84609066802,155.666971889062,4.33782351600547,35.0145968185005,11.5291255931981,1.38892785353185,0.557054480745589,13.9126692572761,12.2816973639565,15.922895538223,0,46.6522824682408,0.247860202513643,81.4926641745408,31.9066032477282,5.19465230840867
49.735987022934,275.540749803189,648.209667614349,43.3741214714119,16.1684810709429,9.21940678919258,30.1325876617559,0.51498749334267,20.1633604251484,206.208549132392,5.40240987313681,54.3942984557457,5.0743229176023,7.45484448066004,6.11309240981739,1.9119659910925,8.0185033034572,29.0037272084025,3.49685575381341,26.9325813576756,1.18946086660028,53.4123110283426,19.4636358869597,0.934557214699602
